t_s,A_40GHz_dB,A_1550nm_dB,ILWC_kg_m2
5204,0.358998,167.7444,0.128814
5205,0.353434,165.1444,0.124838
5206,0.369976,172.8738,0.134666
5207,0.376665,175.9995,0.138130
5208,0.376090,175.7307,0.138504
5209,0.376809,176.0668,0.138110
5210,0.379225,177.1956,0.141152
5211,0.379468,177.3093,0.141004
5212,0.370634,173.1812,0.135765
5213,0.373185,174.3735,0.138098
5214,0.368590,172.2264,0.134431
5215,0.375473,175.4424,0.139564
5216,0.370889,173.3004,0.136456
5217,0.381666,178.3362,0.145062
5218,0.365373,170.7231,0.133603
5219,0.368033,171.9662,0.134124
5220,0.390162,182.3062,0.149986
5221,0.390304,182.3723,0.151053
5222,0.388717,181.6307,0.148121
5223,0.388767,181.6540,0.146871
5224,0.383999,179.4263,0.141911
5225,0.388454,181.5081,0.144148
5226,0.372321,173.9698,0.131779
5227,0.378554,176.8822,0.135003
5228,0.363463,169.8307,0.124715
5229,0.353904,165.3641,0.117199
5230,0.356139,166.4085,0.118815
5231,0.349911,163.4983,0.116534
5232,0.357546,167.0659,0.121154
5233,0.359011,167.7506,0.122955
5234,0.365489,170.7773,0.127248
5235,0.364366,170.2525,0.128018
5236,0.367526,171.7293,0.130528
5237,0.371211,173.4510,0.135090
5238,0.391879,183.1081,0.149774
5239,0.373259,174.4077,0.136426
5240,0.376294,175.8261,0.140575
5241,0.380201,177.6516,0.143038
5242,0.389180,181.8471,0.152846
5243,0.390102,182.2778,0.152710
5244,0.382751,178.8432,0.147750
5245,0.382964,178.9428,0.148180
5246,0.376081,175.7267,0.142554
5247,0.379842,177.4840,0.144008
5248,0.385066,179.9249,0.147953
5249,0.385777,180.2570,0.148980
5250,0.376855,176.0880,0.143667
5251,0.386656,180.6676,0.150129
5252,0.390687,182.5512,0.152709
5253,0.397300,185.6413,0.159185
5254,0.402579,188.1080,0.161299
5255,0.411347,192.2047,0.168248
5256,0.393388,183.8131,0.154090
5257,0.376031,175.7031,0.141489
5258,0.372094,173.8636,0.139104
5259,0.382338,178.6504,0.146880
5260,0.368335,172.1072,0.138033
5261,0.363571,169.8812,0.134650
5262,0.379663,177.4001,0.145569
5263,0.379448,177.2998,0.144143
5264,0.380679,177.8749,0.145766
5265,0.379700,177.4175,0.146040
5266,0.373353,174.4518,0.140529
5267,0.373905,174.7097,0.140780
5268,0.380803,177.9329,0.145010
5269,0.396609,185.3186,0.157594
5270,0.387887,181.2432,0.151270
5271,0.384831,179.8149,0.148810
5272,0.378920,177.0529,0.143677
5273,0.393121,183.6888,0.154474
5274,0.394264,184.2225,0.155515
5275,0.393015,183.6392,0.154727
5276,0.458470,214.2235,0.162187
5277,0.461568,215.6711,0.159586
5278,0.480217,224.3850,0.163156
5279,0.534950,249.9590,0.176765
5280,0.533040,249.0669,0.174781
5281,0.556942,260.2352,0.173571
5282,0.518749,242.3892,0.170162
5283,0.629334,294.0610,0.175516
5284,0.678192,316.8901,0.182747
5285,0.519789,242.8751,0.173630
5286,0.500147,233.6971,0.169021
5287,0.483019,225.6939,0.167236
5288,0.398995,186.4334,0.158349
5289,0.409646,191.4099,0.165241
5290,0.404857,189.1725,0.162590
5291,0.413223,193.0815,0.169498
5292,0.417492,195.0763,0.172584
5293,0.411197,192.1348,0.167792
5294,0.411205,192.1384,0.166980
5295,0.409135,191.1712,0.165034
5296,0.421590,196.9909,0.172680
5297,0.428573,200.2540,0.177734
5298,0.433035,202.3389,0.182901
5299,0.437940,204.6304,0.186608
5300,0.441190,206.1490,0.189302
5301,0.443034,207.0109,0.190470
5302,0.441339,206.2187,0.187989
5303,0.438094,204.7025,0.189276
5304,0.428170,200.0654,0.181511
5305,0.422159,197.2570,0.176958
5306,0.517443,241.7788,0.179204
5307,0.421119,196.7711,0.175951
5308,0.488732,228.3633,0.179719
5309,0.421755,197.0678,0.176048
5310,0.424943,198.5579,0.177978
5311,0.411032,192.0576,0.169628
5312,0.419837,196.1717,0.174645
5313,0.421004,196.7171,0.176909
5314,0.503447,235.2393,0.184135
5315,0.511824,239.1535,0.185056
5316,0.510036,238.3180,0.185153
5317,0.492047,229.9124,0.183109
5318,0.417352,195.0105,0.176237
5319,0.417293,194.9831,0.176480
5320,0.417925,195.2784,0.178050
5321,0.417032,194.8611,0.179976
5322,0.420570,196.5146,0.180910
5323,0.422035,197.1991,0.182519
5324,0.420710,196.5796,0.180992
5325,0.429367,200.6247,0.186863
5326,0.416441,194.5851,0.177309
5327,0.420153,196.3196,0.179575
5328,0.428792,200.3560,0.186070
5329,0.440673,205.9075,0.195863
5330,0.436471,203.9444,0.192275
5331,0.432621,202.1452,0.191996
5332,0.430257,201.0406,0.190815
5333,0.433606,202.6056,0.193636
5334,0.444425,207.6606,0.202676
5335,0.452291,211.3362,0.207075
5336,0.443884,207.4078,0.199126
5337,0.435125,203.3153,0.193147
5338,0.440585,205.8665,0.197287
5339,0.433050,202.3455,0.194643
5340,0.425146,198.6523,0.189817
5341,0.419586,196.0545,0.188288
5342,0.415675,194.2270,0.185471
5343,0.423671,197.9632,0.191726
5344,0.436383,203.9030,0.200103
5345,0.433497,202.5548,0.198295
5346,0.434442,202.9961,0.200048
5347,0.433085,202.3619,0.200986
5348,0.437798,204.5643,0.205292
5349,0.433645,202.6239,0.202520
5350,0.432167,201.9330,0.201947
5351,0.432281,201.9862,0.202245
5352,0.426980,199.5094,0.201912
5353,0.440585,205.8667,0.209365
5354,0.438517,204.9004,0.207605
5355,0.436086,203.7641,0.206237
5356,0.442008,206.5316,0.209682
5357,0.436579,203.9947,0.209023
5358,0.439044,205.1463,0.210644
5359,0.438990,205.1211,0.210167
5360,0.442423,206.7255,0.213344
5361,0.445149,207.9989,0.215463
5362,0.444816,207.8433,0.216861
5363,0.439413,205.3189,0.213890
5364,0.426891,199.4677,0.205554
5365,0.420169,196.3272,0.201023
5366,0.408573,190.9085,0.191638
5367,0.421513,196.9549,0.202118
5368,0.412139,192.5749,0.197074
5369,0.408866,191.0454,0.195037
5370,0.423020,197.6593,0.204182
5371,0.420463,196.4643,0.202449
5372,0.425162,198.6600,0.207144
5373,0.428983,200.4452,0.208058
5374,0.423766,198.0076,0.204043
5375,0.422657,197.4894,0.203388
5376,0.431452,201.5992,0.210412
5377,0.438926,205.0914,0.217370
5378,0.438531,204.9066,0.215848
5379,0.429194,200.5439,0.210081
5380,0.426954,199.4972,0.208530
5381,0.413602,193.2584,0.200051
5382,0.414771,193.8048,0.199486
5383,0.420045,196.2690,0.203392
5384,0.426354,199.2172,0.208772
5385,0.430788,201.2889,0.213182
5386,0.428352,200.1504,0.213858
5387,0.427267,199.6434,0.212522
5388,0.427322,199.6692,0.214910
5389,0.434086,202.8297,0.218616
5390,0.429570,200.7197,0.216259
5391,0.431259,201.5089,0.215155
5392,0.430768,201.2796,0.213560
5393,0.438639,204.9572,0.221064
5394,0.437276,204.3202,0.221331
5395,0.449687,210.1195,0.229127
5396,0.449184,209.8844,0.229198
5397,0.460074,214.9729,0.235989
5398,0.455781,212.9671,0.233369
5399,0.450628,210.5591,0.228764
5400,0.439979,205.5831,0.219702
5401,0.426148,199.1209,0.209354
5402,0.416522,194.6228,0.201224
5403,0.424651,198.4214,0.205628
5404,0.422361,197.3514,0.202341
5405,0.419125,195.8392,0.198517
5406,0.428870,200.3928,0.203203
5407,0.439947,205.5686,0.209799
5408,0.444012,207.4680,0.212500
5409,0.441403,206.2485,0.210432
5410,0.435392,203.4400,0.205661
5411,0.426358,199.2187,0.199058
5412,0.423837,198.0408,0.200415
5413,0.417659,195.1542,0.195572
5414,0.415756,194.2652,0.195478
5415,0.425215,198.6848,0.201963
5416,0.433386,202.5025,0.206377
5417,0.430514,201.1608,0.203207
5418,0.424936,198.5544,0.200306
5419,0.423697,197.9753,0.200872
5420,0.414416,193.6388,0.195036
5421,0.415902,194.3330,0.197456
5422,0.427961,199.9677,0.206444
5423,0.427534,199.7682,0.202214
5424,0.435596,203.5354,0.207999
5425,0.443157,207.0685,0.212516
5426,0.434846,203.1849,0.204770
5427,0.423361,197.8185,0.198533
5428,0.421555,196.9744,0.198408
5429,0.425617,198.8725,0.201059
5430,0.420782,196.6133,0.196789
5431,0.428640,200.2850,0.199462
5432,0.433610,202.6075,0.205569
5433,0.423052,197.6740,0.196506
5434,0.438096,204.7034,0.206128
5435,0.437928,204.6250,0.207805
5436,0.424912,198.5433,0.199396
5437,0.417491,195.0756,0.193518
5438,0.429976,200.9095,0.202889
5439,0.418095,195.3581,0.195109
5440,0.427840,199.9113,0.201332
5441,0.424645,198.4185,0.199292
5442,0.412108,192.5604,0.189612
5443,0.420363,196.4177,0.194542
5444,0.414574,193.7128,0.192296
5445,0.407139,190.2386,0.189087
5446,0.420603,196.5298,0.197032
5447,0.421370,196.8880,0.198659
5448,0.434214,202.8894,0.206432
5449,0.433134,202.3850,0.205648
5450,0.403674,188.6198,0.186495
5451,0.536357,250.6164,0.193061
5452,0.554896,259.2790,0.194854
5453,0.531963,248.5634,0.193382
5454,0.506344,236.5928,0.192467
5455,0.569243,265.9829,0.198391
5456,0.594303,277.6924,0.202251
5457,0.558892,261.1463,0.195670
5458,0.566668,264.7796,0.193063
5459,0.545744,255.0027,0.190124
5460,0.528077,246.7479,0.188752
5461,0.406954,190.1522,0.184884
5462,0.413122,193.0341,0.186314
5463,0.414080,193.4819,0.187184
5464,0.414160,193.5191,0.185937
5465,0.426982,199.5102,0.192858
5466,0.440200,205.6868,0.201406
5467,0.433887,202.7370,0.196906
5468,0.433050,202.3457,0.195289
5469,0.422479,197.4062,0.187413
5470,0.431463,201.6044,0.192020
5471,0.439341,205.2854,0.197033
5472,0.435189,203.3451,0.195682
5473,0.436495,203.9554,0.195640
5474,0.439386,205.3061,0.198654
5475,0.442884,206.9408,0.200417
5476,0.432488,202.0830,0.196400
5477,0.429270,200.5797,0.195989
5478,0.416327,194.5319,0.189225
5479,0.427312,199.6647,0.198722
5480,0.415259,194.0326,0.192129
5481,0.427772,199.8797,0.199797
5482,0.430208,201.0178,0.199017
5483,0.427107,199.5687,0.196936
5484,0.431613,201.6744,0.202747
5485,0.419147,195.8494,0.195126
5486,0.414596,193.7231,0.192667
5487,0.415188,193.9994,0.194804
5488,0.407718,190.5093,0.192034
5489,0.408845,191.0357,0.192950
5490,0.417775,195.2086,0.197629
5491,0.418010,195.3181,0.197385
5492,0.434382,202.9681,0.203518
5493,0.407568,190.4393,0.187649
5494,0.412330,192.6640,0.190204
5495,0.417860,195.2479,0.192159
5496,0.422203,197.2773,0.194127
5497,0.425403,198.7726,0.194806
5498,0.433095,202.3667,0.198554
5499,0.424390,198.2995,0.194925
5500,0.426675,199.3670,0.196846
5501,0.425363,198.7538,0.196612
5502,0.420411,196.4399,0.193630
5503,0.412627,192.8028,0.190773
5504,0.406078,189.7431,0.188436
5505,0.414326,193.5969,0.190269
5506,0.430083,200.9592,0.199774
5507,0.418948,195.7567,0.194913
5508,0.425918,199.0132,0.198926
5509,0.419962,196.2303,0.193945
5510,0.406328,189.8597,0.186516
5511,0.394955,184.5453,0.179914
5512,0.400460,187.1178,0.181874
5513,0.394762,184.4556,0.178376
5514,0.391421,182.8943,0.177718
5515,0.397600,185.7816,0.180055
5516,0.394842,184.4926,0.180603
5517,0.386239,180.4730,0.176800
5518,0.377381,176.3341,0.172088
5519,0.374530,175.0020,0.171347
5520,0.359954,168.1912,0.162899
5521,0.358375,167.4531,0.160394
5522,0.345648,161.5066,0.155005
5523,0.338799,158.3063,0.150669
5524,0.329662,154.0369,0.143498
5525,0.319015,149.0619,0.136001
5526,0.341784,159.7009,0.149123
5527,0.326877,152.7355,0.140014
5528,0.328992,153.7240,0.143351
5529,0.318941,149.0276,0.139343
5530,0.316376,147.8288,0.138357
5531,0.306962,143.4300,0.132254
5532,0.308186,144.0020,0.135964
5533,0.312779,146.1481,0.137235
5534,0.378747,176.9723,0.140030
5535,0.387612,181.1145,0.140517
5536,0.376692,176.0121,0.137266
5537,0.306114,143.0339,0.129514
5538,0.337838,157.8571,0.133669
5539,0.294023,137.3844,0.121536
5540,0.298066,139.2735,0.122813
5541,0.291501,136.2057,0.121604
5542,0.296820,138.6914,0.126364
5543,0.313328,146.4047,0.135249
5544,0.317486,148.3475,0.141439
5545,0.321335,150.1460,0.141070
5546,0.313723,146.5895,0.136416
5547,0.310082,144.8881,0.131429
5548,0.300768,140.5361,0.126261
5549,0.282975,132.2222,0.116053
5550,0.260493,121.7173,0.106073
5551,0.233812,109.2503,0.092367
5552,0.257818,120.4674,0.106262
5553,0.248972,116.3340,0.099468
5554,0.241078,112.6456,0.096030
5555,0.200048,93.4738,0.077701
5556,0.153061,71.5186,0.055746
5557,0.224886,105.0795,0.092590
5558,0.214098,100.0389,0.092501
5559,0.221859,103.6653,0.100448
5560,0.245194,114.5686,0.109304
5561,0.243388,113.7246,0.104079
5562,0.235065,109.8360,0.102251
5563,0.218112,101.9145,0.096466
5564,0.191854,89.6452,0.081287
5565,0.164430,76.8311,0.070587
5566,0.235155,109.8777,0.096524
5567,0.256096,119.6626,0.106506
5568,0.281774,131.6609,0.116710
5569,0.291598,136.2514,0.122243
5570,0.280317,130.9800,0.116791
5571,0.281036,131.3162,0.118303
5572,0.288914,134.9970,0.121204
5573,0.289566,135.3019,0.120689
5574,0.276420,129.1594,0.118752
5575,0.289325,135.1893,0.120434
5576,0.293120,136.9626,0.122888
5577,0.253873,118.6240,0.105348
5578,0.249229,116.4541,0.103159
5579,0.260163,121.5632,0.108193
5580,0.267323,124.9087,0.115882
5581,0.277019,129.4391,0.120662
5582,0.271982,127.0857,0.114199
5583,0.269768,126.0511,0.112644
5584,0.272281,127.2251,0.115319
5585,0.238936,111.6444,0.104135
5586,0.237695,111.0647,0.105423
5587,0.234221,109.4414,0.102451
5588,0.223201,104.2923,0.097430
5589,0.245125,114.5365,0.107408
5590,0.204685,95.6403,0.095656
5591,0.218999,102.3289,0.097034
5592,0.194527,90.8943,0.089833
5593,0.227026,106.0796,0.099996
5594,0.243412,113.7360,0.106296
5595,0.249110,116.3984,0.105124
5596,0.207529,96.9695,0.093588
5597,0.106548,49.7852,0.071914
5598,0.110772,51.7591,0.074948
5599,0.134334,62.7686,0.092376
5600,0.122490,57.2345,0.083501
5601,0.091101,42.5674,0.061012
5602,0.052898,24.7171,0.035085
5603,0.000000,0.0000,0.000000
5604,0.000000,0.0000,0.000000
5605,0.000000,0.0000,0.062130
5606,0.000000,0.0000,0.000000
5607,0.000000,0.0000,0.000000
5608,0.000000,0.0000,0.000000
5609,0.000000,0.0000,0.000000
5610,0.000000,0.0000,0.000000
5611,0.000000,0.0000,0.000000
5612,0.000000,0.0000,0.000000
5613,0.000000,0.0000,0.000000
5614,0.000000,0.0000,0.000000
5615,0.000000,0.0000,0.000000
5616,0.000000,0.0000,0.000000
5617,0.000000,0.0000,0.000000
5618,0.000000,0.0000,0.000000
5619,0.000000,0.0000,0.000000
5620,0.000000,0.0000,0.000000
5621,0.000000,0.0000,0.000000
5622,0.000000,0.0000,0.000000
5623,0.000000,0.0000,0.000000
5624,0.000000,0.0000,0.000000
5625,0.000000,0.0000,0.000000
5626,0.000000,0.0000,0.000000
5627,0.000000,0.0000,0.000000
5628,0.000000,0.0000,0.000000
5629,0.000000,0.0000,0.000000
5630,0.000000,0.0000,0.000000
5631,0.000000,0.0000,0.000000
5632,0.000000,0.0000,0.000000
5633,0.000000,0.0000,0.000000
5634,0.000000,0.0000,0.000000
5635,0.000000,0.0000,0.000000
5636,0.000000,0.0000,0.000000
5637,0.000000,0.0000,0.000000
5638,0.000000,0.0000,0.000000
5639,0.000000,0.0000,0.000000
5640,0.000000,0.0000,0.000000
5641,0.000000,0.0000,0.000000
5642,0.000000,0.0000,0.000000
5643,0.000000,0.0000,0.000000
5644,0.000000,0.0000,0.000000
5645,0.000000,0.0000,0.000000
5646,0.000000,0.0000,0.000000
5647,0.000000,0.0000,0.000000
5648,0.000000,0.0000,0.000000
5649,0.000000,0.0000,0.000000
5650,0.000000,0.0000,0.000000
5651,0.000000,0.0000,0.000000
5652,0.000000,0.0000,0.000000
5653,0.000000,0.0000,0.000000
5654,0.000000,0.0000,0.000000
5655,0.000000,0.0000,0.000000
5656,0.000000,0.0000,0.000000
5657,0.000000,0.0000,0.000000
5658,0.000000,0.0000,0.000000
5659,0.000000,0.0000,0.000000
5660,0.000000,0.0000,0.000000
5661,0.000000,0.0000,0.000000
5662,0.000000,0.0000,0.000000
5663,0.000000,0.0000,0.000000
5664,0.000000,0.0000,0.000000
5665,0.000000,0.0000,0.000000
5666,0.000000,0.0000,0.000000
5667,0.000000,0.0000,0.000000
5668,0.000000,0.0000,0.000000
5669,0.000000,0.0000,0.000000
5670,0.000000,0.0000,0.000000
5671,0.000000,0.0000,0.000000
5672,0.000000,0.0000,0.000000
5673,0.000000,0.0000,0.000000
5674,0.000000,0.0000,0.000000
5675,0.000000,0.0000,0.000000
5676,0.000000,0.0000,0.000000
5677,0.000000,0.0000,0.000000
5678,0.000000,0.0000,0.000000
5679,0.000000,0.0000,0.000000
5680,0.000000,0.0000,0.000000
5681,0.000000,0.0000,0.000000
5682,0.000000,0.0000,0.000000
5683,0.000000,0.0000,0.000000
5684,0.000000,0.0000,0.000000
5685,0.000000,0.0000,0.000000
5686,0.000000,0.0000,0.000000
5687,0.000000,0.0000,0.000000
5688,0.000000,0.0000,0.000000
5689,0.000000,0.0000,0.000000
5690,0.000000,0.0000,0.000000
5691,0.000000,0.0000,0.000000
5692,0.000000,0.0000,0.000000
5693,0.000000,0.0000,0.000000
5694,0.000000,0.0000,0.000000
5695,0.000000,0.0000,0.000000
5696,0.000000,0.0000,0.000000
5697,0.000000,0.0000,0.000000
5698,0.000000,0.0000,0.000000
5699,0.000000,0.0000,0.000000
5700,0.000000,0.0000,0.000000
5701,0.000000,0.0000,0.000000
5702,0.000000,0.0000,0.000000
5703,0.000000,0.0000,0.000000
5704,0.000000,0.0000,0.000000
5705,0.000000,0.0000,0.000000
5706,0.000000,0.0000,0.000000
5707,0.000000,0.0000,0.000000
5708,0.000000,0.0000,0.000000
5709,0.000000,0.0000,0.000000
5710,0.000000,0.0000,0.000000
5711,0.000000,0.0000,0.000000
5712,0.000000,0.0000,0.000000
5713,0.000000,0.0000,0.000000
5714,0.000000,0.0000,0.000000
5715,0.000000,0.0000,0.000000
5716,0.000000,0.0000,0.000000
5717,0.000000,0.0000,0.000000
5718,0.000000,0.0000,0.000000
5719,0.000000,0.0000,0.000000
5720,0.000000,0.0000,0.000000
5721,0.000000,0.0000,0.000000
5722,0.000000,0.0000,0.000000
5723,0.000000,0.0000,0.000000
5724,0.000000,0.0000,0.000000
5725,0.000000,0.0000,0.000000
5726,0.000000,0.0000,0.000000
5727,0.000000,0.0000,0.000000
5728,0.000000,0.0000,0.000000
5729,0.000000,0.0000,0.000000
5730,0.000000,0.0000,0.000000
5731,0.000000,0.0000,0.000000
5732,0.000000,0.0000,0.000000
5733,0.000000,0.0000,0.000000
5734,0.000000,0.0000,0.000000
5735,0.000000,0.0000,0.000000
5736,0.000000,0.0000,0.000000
5737,0.000000,0.0000,0.000000
5738,0.000000,0.0000,0.000000
5739,0.000000,0.0000,0.000000
5740,0.000000,0.0000,0.000000
5741,0.000000,0.0000,0.000000
5742,0.000000,0.0000,0.000000
5743,0.000000,0.0000,0.000000
5744,0.000000,0.0000,0.000000
5745,0.000000,0.0000,0.000000
5746,0.000000,0.0000,0.000000
5747,0.000000,0.0000,0.000000
5748,0.000000,0.0000,0.000000
5749,0.000000,0.0000,0.000000
5750,0.000000,0.0000,0.000000
5751,0.000000,0.0000,0.000000
5752,0.000000,0.0000,0.000000
5753,0.028761,13.4389,0.047461
5754,0.035773,16.7150,0.058225
5755,0.031594,14.7627,0.051792
5756,0.052015,24.3045,0.084034
5757,0.049513,23.1353,0.079948
5758,0.034636,16.1838,0.056468
5759,0.048200,22.5220,0.077824
5760,0.051801,24.2044,0.083682
5761,0.054495,25.4633,0.088134
5762,0.059893,27.9852,0.097258
5763,0.062330,29.1240,0.101481
5764,0.056174,26.2475,0.090940
5765,0.060349,28.1983,0.098043
5766,0.065918,30.8005,0.107833
5767,0.066592,31.1158,0.109047
5768,0.056620,26.4559,0.091690
5769,0.047833,22.3503,0.077232
5770,0.034795,16.2583,0.056715
5771,0.000000,0.0000,0.000000
5772,0.004475,2.0909,0.078203
5773,0.003057,1.4284,0.060051
5774,0.000000,0.0000,0.000000
5775,0.000000,0.0000,0.055259
5776,0.000000,0.0000,0.053853
5777,0.000000,0.0000,0.075030
5778,0.000000,0.0000,0.057726
5779,0.000000,0.0000,0.000000
5780,0.000000,0.0000,0.000000
5781,0.072314,33.7891,0.050155
5782,0.098746,46.1400,0.069271
5783,0.000000,0.0000,0.000000
5784,0.000000,0.0000,0.000000
5785,0.047562,22.2235,0.054229
5786,0.000000,0.0000,0.000000
5787,0.000000,0.0000,0.040316
5788,0.000000,0.0000,0.000000
5789,0.065660,30.6800,0.043875
5790,0.000000,0.0000,0.000000
5791,0.000000,0.0000,0.000000
5792,0.000000,0.0000,0.000000
5793,0.000000,0.0000,0.000000
5794,0.000000,0.0000,0.000000
5795,0.000000,0.0000,0.000000
5796,0.108817,50.8455,0.079776
5797,0.082217,38.4165,0.059368
5798,0.000000,0.0000,0.000000
5799,0.000000,0.0000,0.066607
5800,0.000000,0.0000,0.078718
5801,0.000000,0.0000,0.090743
5802,0.000000,0.0000,0.077616
5803,0.000000,0.0000,0.080559
5804,0.000000,0.0000,0.081887
5805,0.000000,0.0000,0.088568
5806,0.000000,0.0000,0.088068
5807,0.000000,0.0000,0.085380
5808,0.000000,0.0000,0.040819
5809,0.000000,0.0000,0.000000
5810,0.000000,0.0000,0.000000
5811,0.000000,0.0000,0.000000
5812,0.000000,0.0000,0.000000
5813,0.000000,0.0000,0.000000
5814,0.000000,0.0000,0.000000
5815,0.000000,0.0000,0.000000
5816,0.000000,0.0000,0.000000
5817,0.000000,0.0000,0.000000
5818,0.000000,0.0000,0.000000
5819,0.000000,0.0000,0.000000
5820,0.000000,0.0000,0.000000
5821,0.000000,0.0000,0.000000
5822,0.000000,0.0000,0.000000
5823,0.000000,0.0000,0.000000
5824,0.000000,0.0000,0.000000
5825,0.000000,0.0000,0.000000
5826,0.000000,0.0000,0.000000
5827,0.000000,0.0000,0.000000
5828,0.000000,0.0000,0.054962
5829,0.000000,0.0000,0.000000
5830,0.000000,0.0000,0.000000
5831,0.000000,0.0000,0.000000
5832,0.000000,0.0000,0.000000
5833,0.000000,0.0000,0.000000
5834,0.000000,0.0000,0.000000
5835,0.000000,0.0000,0.000000
5836,0.000000,0.0000,0.000000
5837,0.000000,0.0000,0.000000
5838,0.000000,0.0000,0.000000
5839,0.000000,0.0000,0.000000
5840,0.000000,0.0000,0.000000
5841,0.000000,0.0000,0.000000
5842,0.000000,0.0000,0.000000
5843,0.000000,0.0000,0.000000
5844,0.000000,0.0000,0.000000
5845,0.000000,0.0000,0.000000
5846,0.000000,0.0000,0.000000
5847,0.000000,0.0000,0.000000
5848,0.000000,0.0000,0.000000
5849,0.000000,0.0000,0.000000
5850,0.000000,0.0000,0.000000
5851,0.000000,0.0000,0.000000
5852,0.000000,0.0000,0.000000
5853,0.000000,0.0000,0.000000
5854,0.000000,0.0000,0.000000
5855,0.000000,0.0000,0.000000
5856,0.000000,0.0000,0.000000
5857,0.000000,0.0000,0.000000
5858,0.000000,0.0000,0.000000
5859,0.000000,0.0000,0.000000
5860,0.000000,0.0000,0.000000
5861,0.000000,0.0000,0.000000
5862,0.000000,0.0000,0.000000
5863,0.000000,0.0000,0.000000
5864,0.000000,0.0000,0.000000
5865,0.000000,0.0000,0.000000
5866,0.000000,0.0000,0.000000
5867,0.000000,0.0000,0.000000
5868,0.000000,0.0000,0.000000
5869,0.000000,0.0000,0.000000
5870,0.000000,0.0000,0.000000
5871,0.000000,0.0000,0.000000
5872,0.000000,0.0000,0.000000
5873,0.000000,0.0000,0.000000
5874,0.000000,0.0000,0.000000
5875,0.000000,0.0000,0.000000
5876,0.000000,0.0000,0.000000
